Battery, Cycle_No, Date, Time, Reading_number, Voltage_measured, Current_measured, Temperature_measured, Current_load, Voltage_load, Time_vector,Capacity
B0018, 3, 2008-07-07, 14:43:14.62, 200, 3.506433, -2.012995, 32.369739, 1.999000, 2.600000, 1870.375000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 201, 3.505229, -2.006357, 32.390630, 1.998800, 2.599000, 1879.766000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 202, 3.504071, -2.007363, 32.418064, 1.999000, 2.598000, 1889.172000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 203, 3.503017, -2.007744, 32.432310, 1.999000, 2.596000, 1898.594000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 204, 3.501890, -2.007927, 32.440863, 1.999000, 2.596000, 1908.047000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 205, 3.500847, -2.011101, 32.454300, 1.999000, 2.594000, 1917.438000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 206, 3.499790, -2.009376, 32.478939, 1.999000, 2.593000, 1926.797000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 207, 3.498766, -2.009515, 32.498497, 1.999000, 2.592000, 1936.141000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 208, 3.497604, -2.008403, 32.513639, 1.999000, 2.591000, 1945.547000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 209, 3.496410, -2.008890, 32.540445, 1.999000, 2.590000, 1954.922000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 210, 3.495315, -2.010205, 32.571131, 1.999000, 2.589000, 1964.328000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 211, 3.494205, -2.009257, 32.593161, 1.999000, 2.588000, 1973.875000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 212, 3.493027, -2.009255, 32.614895, 1.999000, 2.587000, 1983.235000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 213, 3.492034, -2.009999, 32.638658, 1.999000, 2.586000, 1992.735000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 214, 3.490872, -2.008154, 32.650563, 1.999000, 2.585000, 2002.125000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 215, 3.490005, -2.007630, 32.674627, 1.999000, 2.584000, 2011.531000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 216, 3.489110, -2.007406, 32.701867, 1.999000, 2.583000, 2020.922000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 217, 3.487887, -2.008608, 32.721526, 1.999000, 2.582000, 2030.406000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 218, 3.486995, -2.008513, 32.736697, 1.999000, 2.581000, 2039.813000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 219, 3.485701, -2.008306, 32.747838, 1.999000, 2.580000, 2049.188000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 220, 3.484724, -2.008044, 32.776836, 1.999000, 2.579000, 2058.578000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 221, 3.483892, -2.008116, 32.814535, 1.999000, 2.578000, 2068.031000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 222, 3.482701, -2.008587, 32.830236, 1.999000, 2.576000, 2077.391000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 223, 3.481639, -2.010140, 32.855167, 1.999000, 2.576000, 2086.750000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 224, 3.480684, -2.007849, 32.867245, 1.999000, 2.574000, 2096.141000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 225, 3.479722, -2.010042, 32.887683, 1.999000, 2.574000, 2105.531000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 226, 3.478819, -2.010083, 32.919445, 1.999000, 2.572000, 2114.953000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 227, 3.477728, -2.007386, 32.935815, 1.999000, 2.572000, 2124.391000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 228, 3.476871, -2.006653, 32.958043, 1.999000, 2.570000, 2133.813000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 229, 3.475683, -2.007743, 32.968030, 1.999000, 2.570000, 2143.219000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 230, 3.474715, -2.010865, 32.996468, 1.999000, 2.568000, 2152.610000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 231, 3.473615, -2.007001, 33.024640, 1.999000, 2.568000, 2162.063000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 232, 3.472686, -2.008530, 33.058448, 1.999000, 2.567000, 2171.453000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 233, 3.471603, -2.009203, 33.069707, 1.999000, 2.566000, 2180.860000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 234, 3.470509, -2.007904, 33.085844, 1.999000, 2.564000, 2190.281000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 235, 3.469466, -2.008473, 33.114763, 1.999000, 2.564000, 2199.735000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 236, 3.468455, -2.009239, 33.140772, 1.999000, 2.562000, 2209.110000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 237, 3.467631, -2.011619, 33.149085, 1.999000, 2.562000, 2218.500000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 238, 3.466430, -2.009084, 33.179331, 1.999000, 2.560000, 2227.891000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 239, 3.465492, -2.008263, 33.219235, 1.999000, 2.560000, 2237.266000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 240, 3.464533, -2.007240, 33.235012, 1.999000, 2.558000, 2246.672000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 241, 3.463513, -2.008747, 33.241286, 1.999000, 2.558000, 2256.094000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 242, 3.462367, -2.009303, 33.288254, 1.999000, 2.557000, 2265.469000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 243, 3.461340, -2.010714, 33.301906, 1.999000, 2.556000, 2274.844000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 244, 3.460206, -2.009693, 33.327009, 1.999000, 2.554000, 2284.266000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 245, 3.459488, -2.008134, 33.349862, 1.999000, 2.554000, 2293.641000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 246, 3.458371, -2.009716, 33.375243, 1.999000, 2.552000, 2303.031000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 247, 3.457349, -2.008181, 33.396265, 1.999000, 2.552000, 2312.391000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 248, 3.456339, -2.010491, 33.416167, 1.999000, 2.550000, 2321.781000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 249, 3.455167, -2.009164, 33.443141, 1.999000, 2.550000, 2331.125000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 250, 3.454093, -2.010503, 33.481337, 1.999000, 2.548000, 2340.500000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 251, 3.453063, -2.008531, 33.501139, 1.999000, 2.547000, 2349.891000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 252, 3.452043, -2.008104, 33.532127, 1.999000, 2.546000, 2359.297000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 253, 3.450947, -2.006315, 33.548566, 1.999000, 2.546000, 2368.703000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 254, 3.449853, -2.008814, 33.572265, 1.999000, 2.544000, 2378.110000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 255, 3.448723, -2.011090, 33.596468, 1.999000, 2.543000, 2387.500000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 256, 3.447968, -2.009834, 33.621890, 1.999000, 2.542000, 2396.860000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 257, 3.446833, -2.008734, 33.663981, 1.999000, 2.541000, 2406.250000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 258, 3.445560, -2.008683, 33.677259, 1.999000, 2.540000, 2415.656000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 259, 3.444563, -2.007218, 33.707295, 1.999000, 2.539000, 2425.063000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 260, 3.443483, -2.009403, 33.746356, 1.999000, 2.538000, 2434.485000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 261, 3.442460, -2.008348, 33.779524, 1.999000, 2.536000, 2443.860000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 262, 3.441147, -2.007601, 33.803362, 1.999000, 2.536000, 2453.203000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 263, 3.440128, -2.010951, 33.818323, 1.999000, 2.534000, 2462.563000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 264, 3.438914, -2.009469, 33.832177, 1.999000, 2.533000, 2472.016000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 265, 3.437849, -2.010442, 33.871368, 1.999000, 2.532000, 2481.453000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 266, 3.436654, -2.007272, 33.902157, 1.999000, 2.531000, 2490.891000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 267, 3.435558, -2.010333, 33.943075, 1.999000, 2.530000, 2500.281000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 268, 3.434315, -2.007726, 33.966585, 1.999000, 2.529000, 2509.625000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 269, 3.433144, -2.008300, 34.001980, 1.999000, 2.528000, 2519.031000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 270, 3.431916, -2.008453, 34.029997, 1.999000, 2.526000, 2528.453000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 271, 3.430823, -2.009934, 34.065745, 1.999000, 2.525000, 2537.781000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 272, 3.429649, -2.010559, 34.101049, 1.999000, 2.524000, 2547.172000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 273, 3.428466, -2.010826, 34.120756, 1.999000, 2.523000, 2556.547000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 274, 3.427013, -2.007942, 34.153847, 1.999000, 2.522000, 2565.985000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 275, 3.426140, -2.003209, 34.192995, 1.999000, 2.520000, 2575.406000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 276, 3.424727, -2.008802, 34.215999, 1.999000, 2.519000, 2584.781000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 277, 3.423452, -2.010774, 34.245891, 1.999000, 2.518000, 2594.141000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 278, 3.422207, -2.011631, 34.289593, 1.999000, 2.516000, 2603.531000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 279, 3.420833, -2.008528, 34.320216, 1.998800, 2.515000, 2612.906000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 280, 3.419712, -2.010148, 34.353230, 1.999000, 2.514000, 2622.266000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 281, 3.418318, -2.009540, 34.388254, 1.999000, 2.513000, 2631.672000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 282, 3.416944, -2.009424, 34.409080, 1.999000, 2.512000, 2641.125000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 283, 3.415381, -2.008634, 34.447890, 1.999000, 2.510000, 2650.547000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 284, 3.414011, -2.008739, 34.495137, 1.999000, 2.509000, 2659.891000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 285, 3.412846, -2.007061, 34.529684, 1.999000, 2.507000, 2669.281000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 286, 3.411572, -2.010324, 34.552814, 1.999000, 2.506000, 2678.672000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 287, 3.410045, -2.012064, 34.594879, 1.999000, 2.504000, 2688.016000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 288, 3.408435, -2.009102, 34.627169, 1.999000, 2.503000, 2697.360000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 289, 3.407193, -2.009255, 34.668320, 1.999000, 2.502000, 2706.735000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 290, 3.405690, -2.010954, 34.694724, 1.999000, 2.500000, 2716.110000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 291, 3.404031, -2.009877, 34.733517, 1.999000, 2.499000, 2725.453000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 292, 3.402415, -2.010348, 34.758373, 1.999000, 2.497000, 2734.828000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 293, 3.401032, -2.010644, 34.793503, 1.999000, 2.496000, 2744.188000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 294, 3.399585, -2.009701, 34.827785, 1.999000, 2.494000, 2753.594000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 295, 3.397869, -2.010116, 34.866823, 1.999000, 2.492000, 2762.969000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 296, 3.396105, -2.008579, 34.915796, 1.999000, 2.491000, 2772.375000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 297, 3.394417, -2.006676, 34.938794, 1.999000, 2.489000, 2781.688000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 298, 3.392722, -2.010436, 34.968062, 1.999000, 2.487000, 2791.047000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 299, 3.390799, -2.007740, 34.999401, 1.999000, 2.486000, 2800.406000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 300, 3.389216, -2.007277, 35.047154, 1.999000, 2.484000, 2809.750000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 301, 3.387278, -2.008589, 35.102175, 1.999000, 2.482000, 2819.156000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 302, 3.385407, -2.010299, 35.117563, 1.999000, 2.480000, 2828.531000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 303, 3.383441, -2.010516, 35.159404, 1.999000, 2.478000, 2837.891000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 304, 3.381475, -2.012138, 35.203070, 1.999000, 2.476000, 2847.297000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 305, 3.379393, -2.007840, 35.226216, 1.999000, 2.474000, 2856.688000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 306, 3.377218, -2.009607, 35.263705, 1.999000, 2.472000, 2866.078000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 307, 3.374932, -2.006980, 35.316696, 1.999000, 2.470000, 2875.578000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 308, 3.372757, -2.009542, 35.354301, 1.999000, 2.468000, 2884.985000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 309, 3.370243, -2.007026, 35.387610, 1.999000, 2.465000, 2894.360000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 310, 3.367766, -2.008881, 35.420502, 1.999000, 2.463000, 2903.828000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 311, 3.365296, -2.009798, 35.450082, 1.999000, 2.460000, 2913.219000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 312, 3.362608, -2.010290, 35.487096, 1.999000, 2.458000, 2922.625000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 313, 3.359698, -2.009018, 35.519708, 1.999000, 2.455000, 2931.985000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 314, 3.356838, -2.010038, 35.569214, 1.999000, 2.452000, 2941.344000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 315, 3.353828, -2.009595, 35.604919, 1.999000, 2.449000, 2950.735000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 316, 3.350590, -2.008557, 35.647079, 1.999000, 2.446000, 2960.219000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 317, 3.347534, -2.008686, 35.689384, 1.999000, 2.443000, 2969.641000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 318, 3.343952, -2.010217, 35.728962, 1.999000, 2.440000, 2979.016000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 319, 3.340288, -2.008108, 35.771494, 1.998800, 2.436000, 2988.469000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 320, 3.336418, -2.011410, 35.815088, 1.999000, 2.432000, 2997.891000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 321, 3.332288, -2.009108, 35.855032, 1.999000, 2.428000, 3007.281000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 322, 3.328032, -2.009791, 35.879257, 1.999000, 2.424000, 3016.656000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 323, 3.323524, -2.009421, 35.934928, 1.999000, 2.419000, 3026.047000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 324, 3.318549, -2.008883, 35.978753, 1.999000, 2.414000, 3035.406000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 325, 3.313626, -2.008651, 36.027201, 1.999000, 2.410000, 3044.766000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 326, 3.308555, -2.010019, 36.066703, 1.999000, 2.404000, 3054.125000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 327, 3.302674, -2.006443, 36.116538, 1.999000, 2.398000, 3063.453000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 328, 3.296524, -2.009170, 36.157900, 1.999000, 2.392000, 3072.844000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 329, 3.290081, -2.008609, 36.200224, 1.999000, 2.386000, 3082.250000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 330, 3.282974, -2.008675, 36.264982, 1.999000, 2.380000, 3091.625000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 331, 3.275646, -2.009306, 36.296949, 1.999000, 2.372000, 3101.094000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 332, 3.267842, -2.007877, 36.344000, 1.999000, 2.365000, 3110.500000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 333, 3.259294, -2.011006, 36.393765, 1.999000, 2.356000, 3119.875000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 334, 3.250430, -2.008541, 36.448731, 1.999000, 2.348000, 3129.235000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 335, 3.240983, -2.012819, 36.486666, 1.999000, 2.339000, 3138.641000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 336, 3.230757, -2.008116, 36.536438, 1.999000, 2.329000, 3148.000000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 337, 3.219824, -2.010297, 36.615408, 1.999000, 2.318000, 3157.375000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 338, 3.208226, -2.007926, 36.665676, 1.999000, 2.307000, 3166.750000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 339, 3.195914, -2.008864, 36.727134, 1.999000, 2.295000, 3176.094000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 340, 3.182530, -2.008260, 36.787569, 1.999000, 2.282000, 3185.610000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 341, 3.168238, -2.009465, 36.846999, 1.999000, 2.268000, 3195.141000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 342, 3.152681, -2.009331, 36.892558, 1.999000, 2.253000, 3204.719000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 343, 3.135852, -2.009425, 36.940422, 1.999000, 2.237000, 3214.250000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 344, 3.117921, -2.009073, 37.010785, 1.999000, 2.219000, 3223.797000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 345, 3.098496, -2.009122, 37.064208, 1.999000, 2.201000, 3233.344000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 346, 3.077460, -2.010784, 37.129188, 1.999000, 2.181000, 3242.938000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 347, 3.054646, -2.009644, 37.191920, 1.999000, 2.158000, 3252.469000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 348, 3.029739, -2.010460, 37.259102, 1.999000, 2.134000, 3262.047000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 349, 3.002309, -2.009620, 37.305067, 1.998800, 2.108000, 3271.578000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 350, 2.972287, -2.008389, 37.358193, 1.999000, 2.079000, 3281.110000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 351, 2.937890, -2.007048, 37.441645, 1.999000, 2.047000, 3290.719000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 352, 2.898601, -2.007466, 37.529621, 1.999000, 2.010000, 3300.250000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 353, 2.852847, -2.009377, 37.588642, 1.999000, 1.968000, 3309.813000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 354, 2.799188, -2.011628, 37.668064, 1.999000, 1.917000, 3319.360000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 355, 2.735409, -2.009441, 37.759352, 1.999000, 1.858000, 3328.906000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 356, 2.659658, -2.009503, 37.838222, 1.999000, 1.789000, 3338.438000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 357, 2.570865, -2.010807, 37.947774, 1.999000, 1.707000, 3347.953000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 358, 2.472161, -2.009284, 38.071170, 1.999000, 1.610000, 3357.531000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 359, 2.861097, 0.001324, 38.101803, 0.000600, 0.000000, 3367.141000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 360, 2.919887, 0.000622, 38.035719, 0.000600, 0.000000, 3376.828000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 361, 2.955990, 0.000946, 37.920658, 0.000600, 0.000000, 3386.563000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 362, 2.982858, 0.000812, 37.785962, 0.000600, 0.000000, 3396.203000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 363, 3.004687, 0.001062, 37.655479, 0.000600, 0.000000, 3405.875000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 364, 3.023146, -0.000574, 37.485603, 0.000600, 0.000000, 3415.578000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 365, 3.039293, -0.001466, 37.351130, 0.000600, 0.000000, 3425.250000, 1.855005
B0018, 3, 2008-07-07, 14:43:14.62, 366, 3.053230, -0.002433, 37.205671, 0.000600, 0.000000, 3434.891000, 1.855005
B0018, 7, 2008-07-07, 21:21:23.06, 1, 4.186516, 0.000052, 24.314787, 0.000600, 0.000000, 0.000000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 2, 4.186704, 0.002301, 24.319880, 0.000600, 4.202000, 9.438000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 3, 3.983070, -2.009352, 24.348535, 1.998800, 3.050000, 19.672000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 4, 3.967773, -2.007569, 24.417358, 1.998600, 3.044000, 29.141000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 5, 3.955925, -2.007182, 24.490352, 1.998600, 3.033000, 38.578000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 6, 3.946050, -2.008491, 24.577532, 1.998600, 3.024000, 48.063000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 7, 3.937050, -2.009554, 24.679532, 1.998600, 3.012000, 57.516000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 8, 3.929236, -2.008949, 24.748941, 1.998600, 3.006000, 66.969000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 9, 3.921742, -2.006626, 24.857627, 1.998600, 2.997000, 76.500000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 10, 3.915082, -2.008628, 24.948485, 1.998600, 2.992000, 85.922000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 11, 3.908869, -2.009837, 25.038670, 1.998600, 2.987000, 95.422000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 12, 3.903152, -2.008382, 25.129327, 1.998600, 2.983000, 104.891000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 13, 3.897652, -2.004822, 25.212626, 1.998600, 2.979000, 114.344000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 14, 3.892443, -2.011391, 25.313340, 1.998600, 2.975000, 123.782000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 15, 3.887333, -2.010604, 25.400785, 1.998600, 2.971000, 133.282000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 16, 3.882583, -2.005140, 25.499112, 1.998600, 2.966000, 142.719000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 17, 3.878296, -2.009163, 25.574829, 1.998600, 2.961000, 152.203000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 18, 3.874160, -2.010925, 25.662850, 1.998600, 2.958000, 161.641000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 19, 3.869866, -2.009848, 25.766999, 1.998600, 2.954000, 171.125000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 20, 3.866029, -2.010199, 25.855094, 1.998600, 2.950000, 180.563000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 21, 3.861872, -2.008141, 25.947092, 1.998600, 2.947000, 190.063000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 22, 3.858251, -2.005876, 26.035370, 1.998600, 2.944000, 199.594000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 23, 3.854528, -2.006464, 26.123419, 1.998600, 2.941000, 209.078000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 24, 3.850936, -2.008254, 26.211937, 1.998600, 2.937000, 218.547000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 25, 3.847453, -2.003820, 26.292506, 1.998600, 2.935000, 227.969000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 26, 3.844287, -2.009428, 26.380023, 1.998800, 2.931000, 237.422000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 27, 3.840852, -2.008905, 26.456139, 1.998600, 2.929000, 246.860000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 28, 3.837849, -2.010518, 26.546788, 1.998800, 2.926000, 256.282000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 29, 3.834810, -2.007275, 26.621061, 1.998800, 2.923000, 265.735000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 30, 3.831715, -2.008558, 26.703819, 1.998600, 2.920000, 275.266000, 1.843196
B0018, 7, 2008-07-07, 21:21:23.06, 31, 3.828606, -2.008352, 26.780733, 1.998600, 2.917000, 284.703000, 1.843196
